timestamp, index, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
2026/09/23 19:15:09.664, 0, 405 MHz, 405 MHz, 40.50 W, 55, 0 %, 3172 MiB
2026/09/23 19:15:09.664, 1, 2730 MHz, 14001 MHz, 600.01 W, 70, 99 %, 2758 MiB
2026/09/23 19:15:10.670, 0, 457 MHz, 405 MHz, 40.25 W, 55, 0 %, 3172 MiB
2026/09/23 19:15:10.670, 1, 2730 MHz, 14001 MHz, 599.97 W, 70, 99 %, 2758 MiB
2026/09/23 19:15:11.683, 0, 405 MHz, 405 MHz, 40.10 W, 55, 0 %, 3172 MiB
2026/09/23 19:15:11.683, 1, 2722 MHz, 14001 MHz, 599.81 W, 70, 99 %, 2758 MiB
2026/09/23 19:15:12.698, 0, 405 MHz, 405 MHz, 39.72 W, 55, 0 %, 3172 MiB
2026/09/23 19:15:12.698, 1, 2730 MHz, 14001 MHz, 600.01 W, 69, 99 %, 2758 MiB
2026/09/23 19:15:13.711, 0, 450 MHz, 405 MHz, 40.46 W, 55, 0 %, 3172 MiB
2026/09/23 19:15:13.711, 1, 2730 MHz, 14001 MHz, 600.05 W, 70, 99 %, 2758 MiB
2026/09/23 19:15:14.719, 0, 472 MHz, 405 MHz, 40.08 W, 55, 0 %, 3172 MiB
2026/09/23 19:15:14.719, 1, 2730 MHz, 14001 MHz, 599.92 W, 70, 99 %, 2758 MiB
2026/09/23 19:15:15.733, 0, 405 MHz, 405 MHz, 40.23 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:15.733, 1, 2730 MHz, 14001 MHz, 600.08 W, 70, 99 %, 2758 MiB
2026/09/23 19:15:16.748, 0, 420 MHz, 405 MHz, 39.75 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:16.748, 1, 2730 MHz, 14001 MHz, 599.97 W, 70, 99 %, 2758 MiB
2026/09/23 19:15:17.751, 0, 442 MHz, 405 MHz, 39.73 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:17.751, 1, 2730 MHz, 14001 MHz, 600.14 W, 70, 99 %, 2758 MiB
2026/09/23 19:15:18.766, 0, 405 MHz, 405 MHz, 40.01 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:18.766, 1, 2722 MHz, 14001 MHz, 599.97 W, 70, 99 %, 2758 MiB
2026/09/23 19:15:19.779, 0, 405 MHz, 405 MHz, 40.38 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:19.779, 1, 2730 MHz, 14001 MHz, 599.91 W, 70, 99 %, 2758 MiB
2026/09/23 19:15:20.791, 0, 405 MHz, 405 MHz, 40.26 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:20.791, 1, 2767 MHz, 14001 MHz, 599.85 W, 70, 99 %, 2758 MiB
2026/09/23 19:15:21.802, 0, 405 MHz, 405 MHz, 40.11 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:21.802, 1, 2722 MHz, 14001 MHz, 600.23 W, 70, 99 %, 2758 MiB
2026/09/23 19:15:22.813, 0, 412 MHz, 405 MHz, 39.64 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:22.813, 1, 2722 MHz, 14001 MHz, 599.93 W, 70, 99 %, 2758 MiB
2026/09/23 19:15:23.826, 0, 405 MHz, 405 MHz, 40.03 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:23.826, 1, 2722 MHz, 14001 MHz, 600.04 W, 69, 99 %, 2758 MiB
2026/09/23 19:15:24.839, 0, 405 MHz, 405 MHz, 40.43 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:24.839, 1, 2722 MHz, 14001 MHz, 600.01 W, 69, 99 %, 2758 MiB
2026/09/23 19:15:25.841, 0, 405 MHz, 405 MHz, 40.27 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:25.841, 1, 2722 MHz, 14001 MHz, 599.94 W, 70, 99 %, 2758 MiB
2026/09/23 19:15:26.854, 0, 405 MHz, 405 MHz, 40.69 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:26.854, 1, 2722 MHz, 14001 MHz, 600.03 W, 70, 99 %, 2758 MiB
2026/09/23 19:15:27.865, 0, 405 MHz, 405 MHz, 40.19 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:27.865, 1, 2722 MHz, 14001 MHz, 599.95 W, 70, 99 %, 2758 MiB
2026/09/23 19:15:28.877, 0, 405 MHz, 405 MHz, 40.03 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:28.877, 1, 2722 MHz, 14001 MHz, 600.10 W, 70, 99 %, 2758 MiB
2026/09/23 19:15:29.886, 0, 405 MHz, 405 MHz, 40.36 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:29.886, 1, 2722 MHz, 14001 MHz, 599.94 W, 70, 99 %, 2758 MiB
2026/09/23 19:15:30.897, 0, 405 MHz, 405 MHz, 39.46 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:30.897, 1, 2722 MHz, 14001 MHz, 599.96 W, 70, 99 %, 2758 MiB
2026/09/23 19:15:31.899, 0, 405 MHz, 405 MHz, 40.73 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:31.899, 1, 2722 MHz, 14001 MHz, 600.01 W, 69, 99 %, 2758 MiB
2026/09/23 19:15:32.910, 0, 405 MHz, 405 MHz, 39.81 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:32.910, 1, 2722 MHz, 14001 MHz, 599.96 W, 70, 99 %, 2758 MiB
2026/09/23 19:15:33.913, 0, 405 MHz, 405 MHz, 39.63 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:33.913, 1, 2715 MHz, 14001 MHz, 599.99 W, 70, 99 %, 2758 MiB
2026/09/23 19:15:34.928, 0, 435 MHz, 405 MHz, 40.27 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:34.928, 1, 2722 MHz, 14001 MHz, 591.24 W, 65, 99 %, 18 MiB
2026/09/23 19:15:35.939, 0, 412 MHz, 405 MHz, 39.67 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:35.939, 1, 2955 MHz, 14001 MHz, 136.45 W, 56, 0 %, 18 MiB
2026/09/23 19:15:36.940, 0, 442 MHz, 405 MHz, 40.58 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:36.940, 1, 2902 MHz, 14001 MHz, 166.66 W, 68, 0 %, 2758 MiB
2026/09/23 19:15:37.954, 0, 420 MHz, 405 MHz, 40.01 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:37.954, 1, 2730 MHz, 14001 MHz, 602.88 W, 69, 100 %, 2758 MiB
2026/09/23 19:15:38.968, 0, 405 MHz, 405 MHz, 39.92 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:38.968, 1, 2730 MHz, 14001 MHz, 600.00 W, 69, 100 %, 2758 MiB
2026/09/23 19:15:39.971, 0, 405 MHz, 405 MHz, 40.12 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:39.971, 1, 2730 MHz, 14001 MHz, 599.87 W, 69, 100 %, 2758 MiB
2026/09/23 19:15:40.985, 0, 412 MHz, 405 MHz, 40.31 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:40.985, 1, 2730 MHz, 14001 MHz, 600.14 W, 69, 100 %, 2758 MiB
2026/09/23 19:15:41.990, 0, 420 MHz, 405 MHz, 40.30 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:41.990, 1, 2730 MHz, 14001 MHz, 600.02 W, 69, 100 %, 2758 MiB
2026/09/23 19:15:43.001, 0, 405 MHz, 405 MHz, 40.05 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:43.001, 1, 2730 MHz, 14001 MHz, 599.97 W, 69, 100 %, 2758 MiB
2026/09/23 19:15:44.013, 0, 435 MHz, 405 MHz, 40.33 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:44.013, 1, 2730 MHz, 14001 MHz, 600.04 W, 70, 100 %, 2758 MiB
2026/09/23 19:15:45.014, 0, 412 MHz, 405 MHz, 40.37 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:45.014, 1, 2722 MHz, 14001 MHz, 599.99 W, 70, 100 %, 2758 MiB
2026/09/23 19:15:46.014, 0, 420 MHz, 405 MHz, 40.74 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:46.014, 1, 2730 MHz, 14001 MHz, 600.02 W, 69, 100 %, 2758 MiB
2026/09/23 19:15:47.015, 0, 405 MHz, 405 MHz, 39.89 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:47.015, 1, 2722 MHz, 14001 MHz, 599.96 W, 69, 100 %, 2758 MiB
2026/09/23 19:15:48.027, 0, 405 MHz, 405 MHz, 39.69 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:48.027, 1, 2722 MHz, 14001 MHz, 599.97 W, 69, 100 %, 2758 MiB
2026/09/23 19:15:49.038, 0, 435 MHz, 405 MHz, 40.04 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:49.038, 1, 2722 MHz, 14001 MHz, 599.99 W, 70, 100 %, 2758 MiB
2026/09/23 19:15:50.052, 0, 405 MHz, 405 MHz, 39.90 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:50.052, 1, 2722 MHz, 14001 MHz, 599.98 W, 70, 100 %, 2758 MiB
2026/09/23 19:15:51.056, 0, 420 MHz, 405 MHz, 39.83 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:51.056, 1, 2730 MHz, 14001 MHz, 597.90 W, 70, 100 %, 2758 MiB
2026/09/23 19:15:52.059, 0, 420 MHz, 405 MHz, 39.93 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:52.059, 1, 2722 MHz, 14001 MHz, 601.54 W, 69, 100 %, 2758 MiB
2026/09/23 19:15:53.060, 0, 420 MHz, 405 MHz, 39.87 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:53.060, 1, 2722 MHz, 14001 MHz, 599.95 W, 69, 100 %, 2758 MiB
2026/09/23 19:15:54.069, 0, 420 MHz, 405 MHz, 39.79 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:54.069, 1, 2722 MHz, 14001 MHz, 600.08 W, 69, 100 %, 2758 MiB
2026/09/23 19:15:55.079, 0, 405 MHz, 405 MHz, 39.97 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:55.079, 1, 2722 MHz, 14001 MHz, 599.97 W, 69, 100 %, 2758 MiB
2026/09/23 19:15:56.091, 0, 412 MHz, 405 MHz, 40.06 W, 55, 1 %, 3171 MiB
2026/09/23 19:15:56.091, 1, 2715 MHz, 14001 MHz, 599.97 W, 70, 100 %, 2758 MiB
2026/09/23 19:15:57.104, 0, 412 MHz, 405 MHz, 39.85 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:57.104, 1, 2722 MHz, 14001 MHz, 600.10 W, 69, 100 %, 2758 MiB
2026/09/23 19:15:58.118, 0, 412 MHz, 405 MHz, 39.54 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:58.118, 1, 2722 MHz, 14001 MHz, 599.92 W, 69, 100 %, 2758 MiB
2026/09/23 19:15:59.130, 0, 420 MHz, 405 MHz, 39.65 W, 55, 0 %, 3171 MiB
2026/09/23 19:15:59.130, 1, 2722 MHz, 14001 MHz, 600.04 W, 69, 100 %, 2758 MiB
2026/09/23 19:16:00.141, 0, 405 MHz, 405 MHz, 39.78 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:00.141, 1, 2715 MHz, 14001 MHz, 599.96 W, 70, 100 %, 2758 MiB
2026/09/23 19:16:01.155, 0, 405 MHz, 405 MHz, 40.30 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:01.155, 1, 2722 MHz, 14001 MHz, 600.06 W, 69, 100 %, 2758 MiB
2026/09/23 19:16:02.157, 0, 427 MHz, 405 MHz, 40.17 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:02.157, 1, 2722 MHz, 14001 MHz, 599.89 W, 69, 100 %, 2758 MiB
2026/09/23 19:16:03.158, 0, 405 MHz, 405 MHz, 39.52 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:03.158, 1, 2715 MHz, 14001 MHz, 599.93 W, 69, 100 %, 2758 MiB
2026/09/23 19:16:04.171, 0, 420 MHz, 405 MHz, 39.47 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:04.171, 1, 2715 MHz, 14001 MHz, 599.93 W, 69, 100 %, 2758 MiB
2026/09/23 19:16:05.183, 0, 412 MHz, 405 MHz, 39.51 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:05.183, 1, 2715 MHz, 14001 MHz, 600.11 W, 69, 100 %, 2758 MiB
2026/09/23 19:16:06.196, 0, 427 MHz, 405 MHz, 39.82 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:06.196, 1, 2715 MHz, 14001 MHz, 600.04 W, 69, 100 %, 2758 MiB
2026/09/23 19:16:07.197, 0, 405 MHz, 405 MHz, 39.78 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:07.197, 1, 2715 MHz, 14001 MHz, 599.94 W, 69, 100 %, 2758 MiB
2026/09/23 19:16:08.198, 0, 427 MHz, 405 MHz, 40.05 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:08.198, 1, 2715 MHz, 14001 MHz, 600.09 W, 69, 100 %, 2758 MiB
2026/09/23 19:16:09.213, 0, 442 MHz, 405 MHz, 39.76 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:09.213, 1, 2715 MHz, 14001 MHz, 599.87 W, 70, 100 %, 2758 MiB
2026/09/23 19:16:10.228, 0, 427 MHz, 405 MHz, 39.60 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:10.228, 1, 2715 MHz, 14001 MHz, 600.09 W, 69, 100 %, 2758 MiB
2026/09/23 19:16:11.239, 0, 435 MHz, 405 MHz, 39.66 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:11.239, 1, 2715 MHz, 14001 MHz, 599.96 W, 70, 100 %, 2758 MiB
2026/09/23 19:16:12.242, 0, 405 MHz, 405 MHz, 39.18 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:12.242, 1, 2715 MHz, 14001 MHz, 599.96 W, 69, 100 %, 2758 MiB
2026/09/23 19:16:13.256, 0, 420 MHz, 405 MHz, 39.38 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:13.256, 1, 2715 MHz, 14001 MHz, 600.01 W, 69, 100 %, 2758 MiB
2026/09/23 19:16:14.270, 0, 405 MHz, 405 MHz, 39.08 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:14.270, 1, 2715 MHz, 14001 MHz, 600.09 W, 69, 100 %, 2758 MiB
2026/09/23 19:16:15.273, 0, 405 MHz, 405 MHz, 38.90 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:15.273, 1, 2715 MHz, 14001 MHz, 599.96 W, 69, 100 %, 2758 MiB
2026/09/23 19:16:16.282, 0, 420 MHz, 405 MHz, 39.15 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:16.282, 1, 2707 MHz, 14001 MHz, 599.84 W, 70, 100 %, 2758 MiB
2026/09/23 19:16:17.296, 0, 412 MHz, 405 MHz, 39.26 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:17.296, 1, 2707 MHz, 14001 MHz, 600.07 W, 69, 100 %, 2758 MiB
2026/09/23 19:16:18.306, 0, 427 MHz, 405 MHz, 39.22 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:18.306, 1, 2707 MHz, 14001 MHz, 600.03 W, 69, 100 %, 2758 MiB
2026/09/23 19:16:19.319, 0, 420 MHz, 405 MHz, 38.90 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:19.319, 1, 2812 MHz, 14001 MHz, 500.48 W, 58, 0 %, 18 MiB
2026/09/23 19:16:20.334, 0, 405 MHz, 405 MHz, 38.78 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:20.334, 1, 2955 MHz, 14001 MHz, 101.80 W, 55, 0 %, 18 MiB
2026/09/23 19:16:21.345, 0, 457 MHz, 405 MHz, 39.17 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:21.345, 1, 2655 MHz, 14001 MHz, 93.14 W, 54, 0 %, 3429 MiB
2026/09/23 19:16:22.347, 0, 472 MHz, 405 MHz, 39.88 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:22.347, 1, 2572 MHz, 14001 MHz, 89.40 W, 53, 0 %, 3429 MiB
2026/09/23 19:16:23.351, 0, 435 MHz, 405 MHz, 39.43 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:23.351, 1, 2782 MHz, 14001 MHz, 145.08 W, 66, 99 %, 3429 MiB
2026/09/23 19:16:24.360, 0, 435 MHz, 405 MHz, 39.11 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:24.360, 1, 2835 MHz, 14001 MHz, 601.69 W, 67, 99 %, 3429 MiB
2026/09/23 19:16:25.373, 0, 435 MHz, 405 MHz, 38.62 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:25.373, 1, 2835 MHz, 14001 MHz, 599.83 W, 67, 99 %, 3429 MiB
2026/09/23 19:16:26.384, 0, 435 MHz, 405 MHz, 39.11 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:26.384, 1, 2835 MHz, 14001 MHz, 600.01 W, 68, 99 %, 3429 MiB
2026/09/23 19:16:27.387, 0, 442 MHz, 405 MHz, 39.40 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:27.387, 1, 2835 MHz, 14001 MHz, 599.72 W, 68, 99 %, 3429 MiB
2026/09/23 19:16:28.398, 0, 442 MHz, 405 MHz, 39.85 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:28.398, 1, 2835 MHz, 14001 MHz, 600.30 W, 68, 99 %, 3429 MiB
2026/09/23 19:16:29.412, 0, 427 MHz, 405 MHz, 39.49 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:29.412, 1, 2835 MHz, 14001 MHz, 599.66 W, 68, 99 %, 3429 MiB
2026/09/23 19:16:30.423, 0, 420 MHz, 405 MHz, 39.55 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:30.423, 1, 2835 MHz, 14001 MHz, 600.45 W, 69, 99 %, 3429 MiB
2026/09/23 19:16:31.436, 0, 427 MHz, 405 MHz, 39.26 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:31.436, 1, 2835 MHz, 14001 MHz, 599.72 W, 68, 99 %, 3429 MiB
2026/09/23 19:16:32.438, 0, 442 MHz, 405 MHz, 39.26 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:32.438, 1, 2827 MHz, 14001 MHz, 600.26 W, 69, 99 %, 3429 MiB
2026/09/23 19:16:33.453, 0, 442 MHz, 405 MHz, 39.00 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:33.453, 1, 2827 MHz, 14001 MHz, 599.78 W, 68, 99 %, 3429 MiB
2026/09/23 19:16:34.467, 0, 442 MHz, 405 MHz, 39.35 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:34.467, 1, 2827 MHz, 14001 MHz, 599.93 W, 69, 99 %, 3429 MiB
2026/09/23 19:16:35.482, 0, 442 MHz, 405 MHz, 38.88 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:35.482, 1, 2827 MHz, 14001 MHz, 600.14 W, 68, 99 %, 3429 MiB
2026/09/23 19:16:36.492, 0, 442 MHz, 405 MHz, 38.57 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:36.492, 1, 2827 MHz, 14001 MHz, 599.91 W, 69, 99 %, 3429 MiB
2026/09/23 19:16:37.507, 0, 442 MHz, 405 MHz, 39.48 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:37.507, 1, 2827 MHz, 14001 MHz, 600.02 W, 69, 99 %, 3429 MiB
2026/09/23 19:16:38.507, 0, 435 MHz, 405 MHz, 39.53 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:38.507, 1, 2827 MHz, 14001 MHz, 599.89 W, 69, 99 %, 3429 MiB
2026/09/23 19:16:39.519, 0, 442 MHz, 405 MHz, 39.62 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:39.519, 1, 2827 MHz, 14001 MHz, 600.16 W, 69, 99 %, 3429 MiB
2026/09/23 19:16:40.529, 0, 435 MHz, 405 MHz, 38.82 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:40.529, 1, 2827 MHz, 14001 MHz, 600.05 W, 69, 99 %, 3429 MiB
2026/09/23 19:16:41.543, 0, 450 MHz, 405 MHz, 39.02 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:41.543, 1, 2827 MHz, 14001 MHz, 599.86 W, 69, 99 %, 3429 MiB
2026/09/23 19:16:42.558, 0, 457 MHz, 405 MHz, 40.09 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:42.558, 1, 2827 MHz, 14001 MHz, 600.14 W, 69, 99 %, 3429 MiB
2026/09/23 19:16:43.560, 0, 450 MHz, 405 MHz, 39.60 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:43.560, 1, 2827 MHz, 14001 MHz, 600.05 W, 69, 99 %, 3429 MiB
2026/09/23 19:16:44.561, 0, 450 MHz, 405 MHz, 39.80 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:44.561, 1, 2827 MHz, 14001 MHz, 599.84 W, 69, 99 %, 3429 MiB
2026/09/23 19:16:45.562, 0, 450 MHz, 405 MHz, 39.31 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:45.562, 1, 2827 MHz, 14001 MHz, 600.11 W, 70, 99 %, 3429 MiB
2026/09/23 19:16:46.571, 0, 450 MHz, 405 MHz, 39.73 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:46.571, 1, 2827 MHz, 14001 MHz, 600.24 W, 69, 99 %, 3429 MiB
2026/09/23 19:16:47.586, 0, 442 MHz, 405 MHz, 39.39 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:47.586, 1, 2827 MHz, 14001 MHz, 599.74 W, 69, 99 %, 3429 MiB
2026/09/23 19:16:48.588, 0, 442 MHz, 405 MHz, 40.19 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:48.588, 1, 2737 MHz, 14001 MHz, 599.43 W, 69, 99 %, 3429 MiB
2026/09/23 19:16:49.597, 0, 450 MHz, 405 MHz, 39.40 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:49.597, 1, 2722 MHz, 14001 MHz, 600.11 W, 69, 99 %, 3429 MiB
2026/09/23 19:16:50.612, 0, 435 MHz, 405 MHz, 39.05 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:50.612, 1, 2730 MHz, 14001 MHz, 599.84 W, 69, 99 %, 3429 MiB
2026/09/23 19:16:51.623, 0, 495 MHz, 405 MHz, 39.70 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:51.623, 1, 2730 MHz, 14001 MHz, 599.79 W, 69, 99 %, 3429 MiB
2026/09/23 19:16:52.638, 0, 435 MHz, 405 MHz, 40.10 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:52.638, 1, 2730 MHz, 14001 MHz, 599.93 W, 69, 99 %, 3429 MiB
2026/09/23 19:16:53.650, 0, 442 MHz, 405 MHz, 40.03 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:53.650, 1, 2730 MHz, 14001 MHz, 599.91 W, 69, 99 %, 3429 MiB
2026/09/23 19:16:54.656, 0, 442 MHz, 405 MHz, 40.14 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:54.656, 1, 2730 MHz, 14001 MHz, 600.07 W, 69, 99 %, 3429 MiB
2026/09/23 19:16:55.668, 0, 450 MHz, 405 MHz, 39.13 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:55.668, 1, 2722 MHz, 14001 MHz, 600.07 W, 70, 99 %, 3429 MiB
2026/09/23 19:16:56.681, 0, 442 MHz, 405 MHz, 39.50 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:56.681, 1, 2722 MHz, 14001 MHz, 600.01 W, 70, 99 %, 3429 MiB
2026/09/23 19:16:57.696, 0, 450 MHz, 405 MHz, 39.40 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:57.696, 1, 2722 MHz, 14001 MHz, 599.89 W, 70, 99 %, 3429 MiB
2026/09/23 19:16:58.708, 0, 442 MHz, 405 MHz, 39.64 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:58.708, 1, 2722 MHz, 14001 MHz, 600.30 W, 70, 99 %, 3429 MiB
2026/09/23 19:16:59.720, 0, 450 MHz, 405 MHz, 39.27 W, 55, 0 %, 3171 MiB
2026/09/23 19:16:59.720, 1, 2722 MHz, 14001 MHz, 599.87 W, 70, 99 %, 3429 MiB
2026/09/23 19:17:00.734, 0, 502 MHz, 405 MHz, 39.49 W, 55, 0 %, 3171 MiB
2026/09/23 19:17:00.734, 1, 2722 MHz, 14001 MHz, 599.95 W, 70, 99 %, 3429 MiB
2026/09/23 19:17:01.736, 0, 450 MHz, 405 MHz, 38.97 W, 55, 0 %, 3171 MiB
2026/09/23 19:17:01.736, 1, 2722 MHz, 14001 MHz, 599.90 W, 69, 99 %, 3429 MiB
2026/09/23 19:17:02.750, 0, 450 MHz, 405 MHz, 39.69 W, 55, 0 %, 3171 MiB
2026/09/23 19:17:02.751, 1, 2722 MHz, 14001 MHz, 600.04 W, 70, 99 %, 3429 MiB
2026/09/23 19:17:03.762, 0, 450 MHz, 405 MHz, 39.47 W, 55, 0 %, 3171 MiB
2026/09/23 19:17:03.762, 1, 2722 MHz, 14001 MHz, 600.04 W, 70, 99 %, 3429 MiB
2026/09/23 19:17:04.772, 0, 442 MHz, 405 MHz, 40.05 W, 55, 0 %, 3171 MiB
2026/09/23 19:17:04.772, 1, 2722 MHz, 14001 MHz, 600.28 W, 70, 99 %, 3429 MiB
2026/09/23 19:17:05.775, 0, 435 MHz, 405 MHz, 39.81 W, 55, 0 %, 3171 MiB
2026/09/23 19:17:05.775, 1, 2722 MHz, 14001 MHz, 590.99 W, 64, 99 %, 3429 MiB
2026/09/23 19:17:06.787, 0, 442 MHz, 405 MHz, 39.38 W, 55, 0 %, 3171 MiB
2026/09/23 19:17:06.787, 1, 2722 MHz, 14001 MHz, 599.91 W, 70, 99 %, 3429 MiB
2026/09/23 19:17:07.802, 0, 450 MHz, 405 MHz, 39.71 W, 55, 0 %, 3171 MiB
2026/09/23 19:17:07.802, 1, 2722 MHz, 14001 MHz, 600.10 W, 70, 99 %, 3429 MiB
2026/09/23 19:17:08.813, 0, 457 MHz, 405 MHz, 39.99 W, 55, 0 %, 3171 MiB
2026/09/23 19:17:08.813, 1, 2722 MHz, 14001 MHz, 599.83 W, 70, 99 %, 3429 MiB
2026/09/23 19:17:09.824, 0, 450 MHz, 405 MHz, 39.97 W, 55, 0 %, 3174 MiB
2026/09/23 19:17:09.824, 1, 2722 MHz, 14001 MHz, 599.77 W, 70, 99 %, 3429 MiB
2026/09/23 19:17:10.825, 0, 435 MHz, 405 MHz, 40.17 W, 55, 0 %, 3172 MiB
2026/09/23 19:17:10.825, 1, 2722 MHz, 14001 MHz, 600.03 W, 70, 99 %, 3429 MiB
2026/09/23 19:17:11.836, 0, 442 MHz, 405 MHz, 39.35 W, 55, 0 %, 3172 MiB
2026/09/23 19:17:11.836, 1, 2722 MHz, 14001 MHz, 599.88 W, 70, 99 %, 3429 MiB
2026/09/23 19:17:12.841, 0, 480 MHz, 405 MHz, 40.42 W, 55, 0 %, 3172 MiB
2026/09/23 19:17:12.841, 1, 2722 MHz, 14001 MHz, 600.34 W, 70, 99 %, 3429 MiB
2026/09/23 19:17:13.857, 0, 435 MHz, 405 MHz, 39.89 W, 55, 0 %, 3172 MiB
2026/09/23 19:17:13.857, 1, 2722 MHz, 14001 MHz, 599.88 W, 70, 99 %, 3429 MiB
