timestamp, index, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
2026/09/24 00:17:47.787, 0, 44 MHz, 405 MHz, 18.52 W, 47, 5 %, 3224 MiB
2026/09/24 00:17:47.787, 1, 2730 MHz, 14001 MHz, 599.82 W, 69, 98 %, 1439 MiB
2026/09/24 00:17:48.801, 0, 45 MHz, 405 MHz, 18.71 W, 47, 5 %, 3224 MiB
2026/09/24 00:17:48.801, 1, 2730 MHz, 14001 MHz, 600.30 W, 69, 98 %, 1439 MiB
2026/09/24 00:17:49.817, 0, 41 MHz, 405 MHz, 18.83 W, 47, 5 %, 3224 MiB
2026/09/24 00:17:49.817, 1, 2730 MHz, 14001 MHz, 600.00 W, 69, 98 %, 1439 MiB
2026/09/24 00:17:50.828, 0, 44 MHz, 405 MHz, 18.41 W, 47, 4 %, 3224 MiB
2026/09/24 00:17:50.828, 1, 2730 MHz, 14001 MHz, 599.97 W, 68, 98 %, 18 MiB
2026/09/24 00:17:51.841, 0, 45 MHz, 405 MHz, 17.47 W, 47, 6 %, 3224 MiB
2026/09/24 00:17:51.841, 1, 2955 MHz, 14001 MHz, 184.38 W, 55, 0 %, 18 MiB
2026/09/24 00:17:52.856, 0, 45 MHz, 405 MHz, 17.28 W, 47, 6 %, 3224 MiB
2026/09/24 00:17:52.856, 1, 2767 MHz, 14001 MHz, 239.24 W, 68, 0 %, 1439 MiB
2026/09/24 00:17:53.866, 0, 43 MHz, 405 MHz, 17.99 W, 47, 6 %, 3224 MiB
2026/09/24 00:17:53.866, 1, 2737 MHz, 14001 MHz, 600.88 W, 69, 100 %, 1439 MiB
2026/09/24 00:17:54.878, 0, 41 MHz, 405 MHz, 18.32 W, 47, 6 %, 3224 MiB
2026/09/24 00:17:54.878, 1, 2730 MHz, 14001 MHz, 600.01 W, 69, 100 %, 1439 MiB
2026/09/24 00:17:55.886, 0, 41 MHz, 405 MHz, 18.34 W, 47, 6 %, 3224 MiB
2026/09/24 00:17:55.886, 1, 2730 MHz, 14001 MHz, 600.06 W, 69, 100 %, 1439 MiB
2026/09/24 00:17:56.901, 0, 37 MHz, 405 MHz, 17.68 W, 47, 6 %, 3224 MiB
2026/09/24 00:17:56.901, 1, 2730 MHz, 14001 MHz, 600.03 W, 69, 100 %, 1439 MiB
2026/09/24 00:17:57.911, 0, 45 MHz, 405 MHz, 18.47 W, 47, 6 %, 3224 MiB
2026/09/24 00:17:57.911, 1, 2730 MHz, 14001 MHz, 600.01 W, 69, 100 %, 1439 MiB
2026/09/24 00:17:58.923, 0, 43 MHz, 405 MHz, 18.05 W, 47, 6 %, 3224 MiB
2026/09/24 00:17:58.923, 1, 2730 MHz, 14001 MHz, 600.01 W, 69, 100 %, 1439 MiB
2026/09/24 00:17:59.925, 0, 40 MHz, 405 MHz, 18.28 W, 47, 6 %, 3224 MiB
2026/09/24 00:17:59.925, 1, 2722 MHz, 14001 MHz, 600.04 W, 69, 100 %, 1439 MiB
2026/09/24 00:18:00.937, 0, 42 MHz, 405 MHz, 18.90 W, 47, 12 %, 3224 MiB
2026/09/24 00:18:00.937, 1, 2722 MHz, 14001 MHz, 599.94 W, 69, 100 %, 1439 MiB
2026/09/24 00:18:01.953, 0, 45 MHz, 405 MHz, 20.15 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:01.953, 1, 2722 MHz, 14001 MHz, 600.04 W, 69, 100 %, 1439 MiB
2026/09/24 00:18:02.965, 0, 44 MHz, 405 MHz, 18.62 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:02.965, 1, 2722 MHz, 14001 MHz, 599.96 W, 69, 100 %, 1439 MiB
2026/09/24 00:18:03.979, 0, 37 MHz, 405 MHz, 18.08 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:03.979, 1, 2722 MHz, 14001 MHz, 599.97 W, 69, 100 %, 1439 MiB
2026/09/24 00:18:04.991, 0, 41 MHz, 405 MHz, 18.46 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:04.991, 1, 2722 MHz, 14001 MHz, 600.00 W, 69, 100 %, 1439 MiB
2026/09/24 00:18:06.003, 0, 42 MHz, 405 MHz, 18.77 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:06.003, 1, 2722 MHz, 14001 MHz, 600.00 W, 69, 100 %, 1439 MiB
2026/09/24 00:18:07.006, 0, 43 MHz, 405 MHz, 18.41 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:07.006, 1, 2722 MHz, 14001 MHz, 600.04 W, 69, 100 %, 1439 MiB
2026/09/24 00:18:08.019, 0, 41 MHz, 405 MHz, 18.49 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:08.019, 1, 2745 MHz, 14001 MHz, 599.40 W, 69, 100 %, 1439 MiB
2026/09/24 00:18:09.019, 0, 44 MHz, 405 MHz, 18.44 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:09.019, 1, 2722 MHz, 14001 MHz, 601.05 W, 69, 100 %, 1439 MiB
2026/09/24 00:18:10.031, 0, 41 MHz, 405 MHz, 19.37 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:10.031, 1, 2715 MHz, 14001 MHz, 600.05 W, 69, 100 %, 1439 MiB
2026/09/24 00:18:11.039, 0, 43 MHz, 405 MHz, 18.38 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:11.039, 1, 2715 MHz, 14001 MHz, 600.03 W, 69, 100 %, 1439 MiB
2026/09/24 00:18:12.054, 0, 39 MHz, 405 MHz, 19.07 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:12.054, 1, 2715 MHz, 14001 MHz, 599.99 W, 69, 100 %, 1439 MiB
2026/09/24 00:18:13.055, 0, 39 MHz, 405 MHz, 18.63 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:13.055, 1, 2715 MHz, 14001 MHz, 600.01 W, 69, 100 %, 1439 MiB
2026/09/24 00:18:14.065, 0, 41 MHz, 405 MHz, 18.38 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:14.065, 1, 2715 MHz, 14001 MHz, 600.00 W, 69, 100 %, 1439 MiB
2026/09/24 00:18:15.077, 0, 40 MHz, 405 MHz, 18.01 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:15.077, 1, 2745 MHz, 14001 MHz, 599.45 W, 69, 100 %, 1439 MiB
2026/09/24 00:18:16.086, 0, 43 MHz, 405 MHz, 18.31 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:16.086, 1, 2715 MHz, 14001 MHz, 603.09 W, 69, 100 %, 1439 MiB
2026/09/24 00:18:17.089, 0, 37 MHz, 405 MHz, 19.06 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:17.089, 1, 2715 MHz, 14001 MHz, 599.98 W, 69, 100 %, 1439 MiB
2026/09/24 00:18:18.100, 0, 31 MHz, 405 MHz, 17.74 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:18.100, 1, 2715 MHz, 14001 MHz, 600.03 W, 69, 100 %, 1439 MiB
2026/09/24 00:18:19.114, 0, 30 MHz, 405 MHz, 20.07 W, 47, 12 %, 3224 MiB
2026/09/24 00:18:19.114, 1, 2715 MHz, 14001 MHz, 599.95 W, 69, 100 %, 1439 MiB
2026/09/24 00:18:20.126, 0, 29 MHz, 405 MHz, 19.04 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:20.126, 1, 2715 MHz, 14001 MHz, 600.01 W, 69, 100 %, 1439 MiB
2026/09/24 00:18:21.141, 0, 29 MHz, 405 MHz, 18.52 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:21.141, 1, 2715 MHz, 14001 MHz, 599.98 W, 69, 100 %, 1439 MiB
2026/09/24 00:18:22.144, 0, 29 MHz, 405 MHz, 18.20 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:22.144, 1, 2715 MHz, 14001 MHz, 599.99 W, 69, 100 %, 1439 MiB
2026/09/24 00:18:23.154, 0, 29 MHz, 405 MHz, 18.92 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:23.154, 1, 2715 MHz, 14001 MHz, 599.86 W, 69, 100 %, 1439 MiB
2026/09/24 00:18:24.166, 0, 29 MHz, 405 MHz, 18.35 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:24.166, 1, 2715 MHz, 14001 MHz, 600.08 W, 69, 100 %, 1439 MiB
2026/09/24 00:18:25.181, 0, 29 MHz, 405 MHz, 18.53 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:25.181, 1, 2715 MHz, 14001 MHz, 600.04 W, 69, 100 %, 1439 MiB
2026/09/24 00:18:26.184, 0, 30 MHz, 405 MHz, 18.08 W, 46, 6 %, 3224 MiB
2026/09/24 00:18:26.184, 1, 2715 MHz, 14001 MHz, 600.02 W, 69, 100 %, 1439 MiB
2026/09/24 00:18:27.199, 0, 29 MHz, 405 MHz, 18.98 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:27.199, 1, 2715 MHz, 14001 MHz, 599.97 W, 69, 100 %, 1439 MiB
2026/09/24 00:18:28.204, 0, 30 MHz, 405 MHz, 18.29 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:28.204, 1, 2715 MHz, 14001 MHz, 600.00 W, 69, 100 %, 1439 MiB
2026/09/24 00:18:29.218, 0, 30 MHz, 405 MHz, 18.59 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:29.218, 1, 2715 MHz, 14001 MHz, 600.02 W, 69, 100 %, 1439 MiB
2026/09/24 00:18:30.229, 0, 30 MHz, 405 MHz, 18.12 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:30.229, 1, 2722 MHz, 14001 MHz, 599.96 W, 61, 100 %, 18 MiB
2026/09/24 00:18:31.240, 0, 30 MHz, 405 MHz, 16.99 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:31.240, 1, 2955 MHz, 14001 MHz, 126.40 W, 55, 0 %, 18 MiB
2026/09/24 00:18:32.255, 0, 28 MHz, 405 MHz, 17.34 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:32.255, 1, 2730 MHz, 14001 MHz, 95.93 W, 54, 0 %, 2082 MiB
2026/09/24 00:18:33.259, 0, 28 MHz, 405 MHz, 16.77 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:33.259, 1, 2715 MHz, 14001 MHz, 85.64 W, 65, 44 %, 2082 MiB
2026/09/24 00:18:34.270, 0, 28 MHz, 405 MHz, 18.54 W, 46, 6 %, 3224 MiB
2026/09/24 00:18:34.270, 1, 2835 MHz, 14001 MHz, 580.27 W, 68, 99 %, 2082 MiB
2026/09/24 00:18:35.284, 0, 28 MHz, 405 MHz, 17.25 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:35.284, 1, 2835 MHz, 14001 MHz, 599.90 W, 67, 98 %, 2082 MiB
2026/09/24 00:18:36.295, 0, 28 MHz, 405 MHz, 17.68 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:36.295, 1, 2835 MHz, 14001 MHz, 600.08 W, 68, 99 %, 2082 MiB
2026/09/24 00:18:37.310, 0, 225 MHz, 405 MHz, 18.17 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:37.310, 1, 2835 MHz, 14001 MHz, 600.05 W, 68, 99 %, 2082 MiB
2026/09/24 00:18:38.321, 0, 28 MHz, 405 MHz, 17.80 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:38.321, 1, 2835 MHz, 14001 MHz, 599.94 W, 68, 99 %, 2082 MiB
2026/09/24 00:18:39.332, 0, 28 MHz, 405 MHz, 17.20 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:39.332, 1, 2827 MHz, 14001 MHz, 599.91 W, 68, 99 %, 2082 MiB
2026/09/24 00:18:40.332, 0, 28 MHz, 405 MHz, 17.96 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:40.332, 1, 2835 MHz, 14001 MHz, 600.10 W, 68, 99 %, 2082 MiB
2026/09/24 00:18:41.344, 0, 28 MHz, 405 MHz, 17.76 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:41.344, 1, 2827 MHz, 14001 MHz, 599.79 W, 68, 99 %, 2082 MiB
2026/09/24 00:18:42.357, 0, 28 MHz, 405 MHz, 17.46 W, 46, 6 %, 3224 MiB
2026/09/24 00:18:42.357, 1, 2827 MHz, 14001 MHz, 600.12 W, 68, 99 %, 2082 MiB
2026/09/24 00:18:43.358, 0, 28 MHz, 405 MHz, 18.01 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:43.358, 1, 2827 MHz, 14001 MHz, 599.93 W, 68, 99 %, 2082 MiB
2026/09/24 00:18:44.370, 0, 28 MHz, 405 MHz, 17.51 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:44.370, 1, 2827 MHz, 14001 MHz, 599.89 W, 68, 99 %, 2082 MiB
2026/09/24 00:18:45.386, 0, 28 MHz, 405 MHz, 18.22 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:45.386, 1, 2827 MHz, 14001 MHz, 600.04 W, 68, 99 %, 2082 MiB
2026/09/24 00:18:46.394, 0, 28 MHz, 405 MHz, 17.60 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:46.394, 1, 2827 MHz, 14001 MHz, 599.91 W, 68, 99 %, 2082 MiB
2026/09/24 00:18:47.404, 0, 28 MHz, 405 MHz, 17.79 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:47.404, 1, 2827 MHz, 14001 MHz, 599.94 W, 68, 99 %, 2082 MiB
2026/09/24 00:18:48.418, 0, 28 MHz, 405 MHz, 18.91 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:48.418, 1, 2730 MHz, 14001 MHz, 599.28 W, 69, 98 %, 2082 MiB
2026/09/24 00:18:49.419, 0, 28 MHz, 405 MHz, 18.55 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:49.419, 1, 2722 MHz, 14001 MHz, 600.08 W, 69, 98 %, 2082 MiB
2026/09/24 00:18:50.432, 0, 28 MHz, 405 MHz, 19.29 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:50.432, 1, 2722 MHz, 14001 MHz, 599.99 W, 68, 98 %, 2082 MiB
2026/09/24 00:18:51.434, 0, 28 MHz, 405 MHz, 18.81 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:51.434, 1, 2722 MHz, 14001 MHz, 600.03 W, 68, 99 %, 2082 MiB
2026/09/24 00:18:52.447, 0, 28 MHz, 405 MHz, 18.94 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:52.447, 1, 2722 MHz, 14001 MHz, 600.09 W, 69, 98 %, 2082 MiB
2026/09/24 00:18:53.462, 0, 28 MHz, 405 MHz, 18.60 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:53.462, 1, 2722 MHz, 14001 MHz, 600.09 W, 69, 98 %, 2082 MiB
2026/09/24 00:18:54.475, 0, 28 MHz, 405 MHz, 18.36 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:54.475, 1, 2722 MHz, 14001 MHz, 599.96 W, 69, 99 %, 2082 MiB
2026/09/24 00:18:55.489, 0, 28 MHz, 405 MHz, 18.04 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:55.489, 1, 2722 MHz, 14001 MHz, 599.87 W, 69, 98 %, 2082 MiB
2026/09/24 00:18:56.493, 0, 28 MHz, 405 MHz, 17.78 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:56.493, 1, 2722 MHz, 14001 MHz, 600.14 W, 69, 99 %, 2082 MiB
2026/09/24 00:18:57.506, 0, 28 MHz, 405 MHz, 19.07 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:57.506, 1, 2722 MHz, 14001 MHz, 599.49 W, 69, 98 %, 2082 MiB
2026/09/24 00:18:58.520, 0, 28 MHz, 405 MHz, 18.24 W, 46, 6 %, 3224 MiB
2026/09/24 00:18:58.520, 1, 2760 MHz, 14001 MHz, 599.33 W, 69, 98 %, 2082 MiB
2026/09/24 00:18:59.534, 0, 28 MHz, 405 MHz, 18.07 W, 47, 6 %, 3224 MiB
2026/09/24 00:18:59.534, 1, 2715 MHz, 14001 MHz, 600.99 W, 69, 99 %, 2082 MiB
2026/09/24 00:19:00.549, 0, 28 MHz, 405 MHz, 18.61 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:00.549, 1, 2715 MHz, 14001 MHz, 599.85 W, 69, 99 %, 2082 MiB
2026/09/24 00:19:01.564, 0, 28 MHz, 405 MHz, 19.11 W, 47, 12 %, 3224 MiB
2026/09/24 00:19:01.564, 1, 2715 MHz, 14001 MHz, 599.86 W, 69, 99 %, 2082 MiB
2026/09/24 00:19:02.576, 0, 28 MHz, 405 MHz, 20.62 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:02.576, 1, 2715 MHz, 14001 MHz, 600.08 W, 69, 99 %, 2082 MiB
2026/09/24 00:19:03.585, 0, 28 MHz, 405 MHz, 18.99 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:03.585, 1, 2715 MHz, 14001 MHz, 599.93 W, 69, 99 %, 2082 MiB
2026/09/24 00:19:04.586, 0, 28 MHz, 405 MHz, 19.02 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:04.586, 1, 2715 MHz, 14001 MHz, 599.93 W, 69, 99 %, 2082 MiB
2026/09/24 00:19:05.600, 0, 28 MHz, 405 MHz, 18.85 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:05.600, 1, 2715 MHz, 14001 MHz, 600.09 W, 69, 99 %, 2082 MiB
2026/09/24 00:19:06.609, 0, 28 MHz, 405 MHz, 18.17 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:06.609, 1, 2715 MHz, 14001 MHz, 600.02 W, 70, 99 %, 2082 MiB
2026/09/24 00:19:07.621, 0, 33 MHz, 405 MHz, 18.69 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:07.621, 1, 2715 MHz, 14001 MHz, 600.06 W, 69, 99 %, 2082 MiB
2026/09/24 00:19:08.633, 0, 45 MHz, 405 MHz, 20.10 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:08.633, 1, 2760 MHz, 14001 MHz, 599.08 W, 70, 99 %, 2082 MiB
2026/09/24 00:19:09.648, 0, 37 MHz, 405 MHz, 18.39 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:09.648, 1, 2715 MHz, 14001 MHz, 600.78 W, 69, 99 %, 2082 MiB
2026/09/24 00:19:10.653, 0, 36 MHz, 405 MHz, 19.07 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:10.653, 1, 2715 MHz, 14001 MHz, 599.93 W, 70, 98 %, 2082 MiB
2026/09/24 00:19:11.653, 0, 34 MHz, 405 MHz, 19.36 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:11.653, 1, 2715 MHz, 14001 MHz, 599.94 W, 69, 99 %, 2082 MiB
2026/09/24 00:19:12.663, 0, 38 MHz, 405 MHz, 19.41 W, 47, 12 %, 3224 MiB
2026/09/24 00:19:12.663, 1, 2715 MHz, 14001 MHz, 600.12 W, 69, 99 %, 2082 MiB
2026/09/24 00:19:13.666, 0, 44 MHz, 405 MHz, 20.93 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:13.666, 1, 2715 MHz, 14001 MHz, 599.95 W, 69, 99 %, 2082 MiB
2026/09/24 00:19:14.674, 0, 37 MHz, 405 MHz, 20.15 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:14.674, 1, 2715 MHz, 14001 MHz, 600.11 W, 70, 99 %, 2082 MiB
2026/09/24 00:19:15.675, 0, 39 MHz, 405 MHz, 18.99 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:15.675, 1, 2715 MHz, 14001 MHz, 600.17 W, 70, 99 %, 2082 MiB
2026/09/24 00:19:16.686, 0, 42 MHz, 405 MHz, 19.39 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:16.686, 1, 2715 MHz, 14001 MHz, 599.82 W, 69, 99 %, 2082 MiB
2026/09/24 00:19:17.689, 0, 37 MHz, 405 MHz, 19.97 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:17.689, 1, 2715 MHz, 14001 MHz, 599.87 W, 69, 99 %, 2082 MiB
2026/09/24 00:19:18.694, 0, 36 MHz, 405 MHz, 18.74 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:18.694, 1, 2707 MHz, 14001 MHz, 600.01 W, 69, 99 %, 2082 MiB
2026/09/24 00:19:19.704, 0, 36 MHz, 405 MHz, 19.13 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:19.704, 1, 2955 MHz, 14001 MHz, 315.55 W, 56, 37 %, 18 MiB
2026/09/24 00:19:20.713, 0, 45 MHz, 405 MHz, 19.18 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:20.713, 1, 2955 MHz, 14001 MHz, 98.05 W, 55, 0 %, 2082 MiB
2026/09/24 00:19:21.728, 0, 36 MHz, 405 MHz, 17.01 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:21.728, 1, 2572 MHz, 14001 MHz, 82.24 W, 53, 0 %, 2082 MiB
2026/09/24 00:19:22.742, 0, 36 MHz, 405 MHz, 17.32 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:22.742, 1, 2827 MHz, 14001 MHz, 404.90 W, 67, 100 %, 2082 MiB
2026/09/24 00:19:23.745, 0, 36 MHz, 405 MHz, 17.50 W, 46, 6 %, 3224 MiB
2026/09/24 00:19:23.745, 1, 2827 MHz, 14001 MHz, 600.08 W, 67, 100 %, 2082 MiB
2026/09/24 00:19:24.759, 0, 36 MHz, 405 MHz, 18.47 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:24.759, 1, 2827 MHz, 14001 MHz, 600.02 W, 68, 100 %, 2082 MiB
2026/09/24 00:19:25.771, 0, 36 MHz, 405 MHz, 18.41 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:25.771, 1, 2827 MHz, 14001 MHz, 599.97 W, 68, 100 %, 2082 MiB
2026/09/24 00:19:26.784, 0, 39 MHz, 405 MHz, 18.73 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:26.784, 1, 2827 MHz, 14001 MHz, 600.02 W, 68, 100 %, 2082 MiB
2026/09/24 00:19:27.785, 0, 40 MHz, 405 MHz, 18.49 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:27.785, 1, 2827 MHz, 14001 MHz, 599.99 W, 68, 100 %, 2082 MiB
2026/09/24 00:19:28.798, 0, 38 MHz, 405 MHz, 18.13 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:28.798, 1, 2827 MHz, 14001 MHz, 599.99 W, 68, 100 %, 2082 MiB
2026/09/24 00:19:29.812, 0, 34 MHz, 405 MHz, 19.17 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:29.812, 1, 2827 MHz, 14001 MHz, 600.06 W, 68, 100 %, 2082 MiB
2026/09/24 00:19:30.820, 0, 34 MHz, 405 MHz, 18.61 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:30.820, 1, 2827 MHz, 14001 MHz, 599.93 W, 68, 100 %, 2082 MiB
2026/09/24 00:19:31.836, 0, 37 MHz, 405 MHz, 17.45 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:31.836, 1, 2820 MHz, 14001 MHz, 599.97 W, 68, 100 %, 2082 MiB
2026/09/24 00:19:32.847, 0, 36 MHz, 405 MHz, 17.80 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:32.847, 1, 2820 MHz, 14001 MHz, 599.94 W, 69, 100 %, 2082 MiB
2026/09/24 00:19:33.854, 0, 35 MHz, 405 MHz, 18.62 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:33.854, 1, 2820 MHz, 14001 MHz, 600.05 W, 68, 100 %, 2082 MiB
2026/09/24 00:19:34.869, 0, 34 MHz, 405 MHz, 18.08 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:34.869, 1, 2820 MHz, 14001 MHz, 600.01 W, 68, 100 %, 2082 MiB
2026/09/24 00:19:35.878, 0, 39 MHz, 405 MHz, 18.32 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:35.878, 1, 2820 MHz, 14001 MHz, 599.89 W, 68, 100 %, 2082 MiB
2026/09/24 00:19:36.888, 0, 39 MHz, 405 MHz, 19.03 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:36.888, 1, 2715 MHz, 14001 MHz, 599.62 W, 69, 100 %, 2082 MiB
2026/09/24 00:19:37.898, 0, 34 MHz, 405 MHz, 19.80 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:37.898, 1, 2715 MHz, 14001 MHz, 600.04 W, 69, 100 %, 2082 MiB
2026/09/24 00:19:38.899, 0, 37 MHz, 405 MHz, 18.78 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:38.899, 1, 2715 MHz, 14001 MHz, 599.90 W, 69, 100 %, 2082 MiB
2026/09/24 00:19:39.907, 0, 36 MHz, 405 MHz, 18.79 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:39.907, 1, 2715 MHz, 14001 MHz, 600.02 W, 69, 100 %, 2082 MiB
2026/09/24 00:19:40.916, 0, 31 MHz, 405 MHz, 19.63 W, 47, 6 %, 3224 MiB
2026/09/24 00:19:40.916, 1, 2707 MHz, 14001 MHz, 599.97 W, 69, 100 %, 2082 MiB
2026/09/24 00:19:41.930, 0, 31 MHz, 405 MHz, 18.75 W, 47, 4 %, 3224 MiB
2026/09/24 00:19:41.930, 1, 2707 MHz, 14001 MHz, 600.01 W, 69, 100 %, 2082 MiB
2026/09/24 00:19:42.939, 0, 38 MHz, 405 MHz, 19.16 W, 47, 0 %, 3224 MiB
2026/09/24 00:19:42.939, 1, 2707 MHz, 14001 MHz, 600.06 W, 69, 100 %, 2082 MiB
2026/09/24 00:19:43.941, 0, 40 MHz, 405 MHz, 19.30 W, 47, 2 %, 3224 MiB
2026/09/24 00:19:43.941, 1, 2707 MHz, 14001 MHz, 600.02 W, 69, 100 %, 2082 MiB
2026/09/24 00:19:44.954, 0, 42 MHz, 405 MHz, 19.25 W, 47, 0 %, 3224 MiB
2026/09/24 00:19:44.954, 1, 2707 MHz, 14001 MHz, 599.91 W, 69, 100 %, 2082 MiB
2026/09/24 00:19:45.966, 0, 39 MHz, 405 MHz, 19.84 W, 47, 2 %, 3224 MiB
2026/09/24 00:19:45.966, 1, 2707 MHz, 14001 MHz, 599.98 W, 69, 100 %, 2082 MiB
2026/09/24 00:19:46.978, 0, 34 MHz, 405 MHz, 19.14 W, 47, 5 %, 3224 MiB
2026/09/24 00:19:46.978, 1, 2745 MHz, 14001 MHz, 599.18 W, 69, 100 %, 2082 MiB
2026/09/24 00:19:47.990, 0, 36 MHz, 405 MHz, 19.09 W, 47, 0 %, 3224 MiB
2026/09/24 00:19:47.990, 1, 2707 MHz, 14001 MHz, 603.44 W, 69, 100 %, 2082 MiB
2026/09/24 00:19:49.005, 0, 39 MHz, 405 MHz, 19.45 W, 47, 0 %, 3224 MiB
2026/09/24 00:19:49.005, 1, 2707 MHz, 14001 MHz, 599.99 W, 69, 100 %, 2082 MiB
2026/09/24 00:19:50.010, 0, 36 MHz, 405 MHz, 18.49 W, 47, 5 %, 3224 MiB
2026/09/24 00:19:50.010, 1, 2707 MHz, 14001 MHz, 599.98 W, 69, 100 %, 2082 MiB
2026/09/24 00:19:51.023, 0, 33 MHz, 405 MHz, 19.43 W, 47, 4 %, 3224 MiB
2026/09/24 00:19:51.023, 1, 2707 MHz, 14001 MHz, 599.96 W, 69, 100 %, 2082 MiB
2026/09/24 00:19:52.023, 0, 42 MHz, 405 MHz, 20.12 W, 47, 0 %, 3224 MiB
2026/09/24 00:19:52.023, 1, 2707 MHz, 14001 MHz, 599.96 W, 69, 100 %, 2082 MiB
